ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA
81895,ICE,Male,2010,3.43,3.60,3.80,2.61,3.28,2.29
59276,ICE,Female,2011,2.49,2.76,2.83,1.78,2.90,3.83
62913,ICE,Male,2010,4.11,4.09,4.20,4.17,3.55,2.85
62192,ICE,Male,2010,2.75,2.82,2.16,3.02,2.84,3.19
29216,ICE,Female,2010,2.37,2.89,2.04,1.84,2.20,3.04
76571,ICE,Male,2010,2.55,3.02,2.16,2.42,2.43,3.52
88941,ICE,Male,2011,2.23,2.30,1.98,2.31,1.73,2.15
59171,ICE,Male,2010,3.26,3.43,3.20,2.69,3.59,3.30
70317,ICE,Female,2010,4.30,4.02,4.38,4.30,4.28,3.66
25067,ICE,Male,2010,4.55,4.53,4.78,4.32,4.55,4.14
72367,ICE,Male,2010,3.08,3.54,4.10,2.18,2.27,4.22
91313,ICE,Male,2010,4.21,4.33,4.22,3.72,4.10,2.71
76865,ICE,Male,2010,3.17,3.11,3.48,3.15,2.62,2.73
39643,ICE,Female,2010,4.12,3.51,3.94,4.74,4.21,3.13
89116,ICE,Male,2010,4.67,4.64,4.70,4.83,4.66,2.95
48760,ICE,Female,2010,4.26,4.16,4.52,4.06,4.14,3.82
51159,ICE,Male,2010,3.88,3.89,4.26,3.48,3.79,2.59
84091,ICE,Male,2010,3.00,3.38,3.04,2.47,3.24,2.66
36947,ICE,Male,2011,3.51,4.02,3.88,2.94,3.48,2.41
90019,ICE,Male,2011,3.35,3.52,3.25,2.98,3.76,3.36
78779,ICE,Female,2011,4.51,4.65,4.41,4.50,4.52,3.36
85368,ICE,Male,2011,3.69,3.52,3.32,3.96,3.90,2.58
39283,ICE,Male,2011,3.64,3.89,3.53,3.32,3.15,2.95
77052,ICE,Female,2011,2.79,3.28,2.44,2.20,2.79,2.19
38900,ICE,Male,2011,2.75,2.35,2.31,2.43,3.09,2.40
84996,ICE,Male,2013,2.12,3.48,1.72,1.62,3.03,2.50
47089,ICE,Male,2012,2.84,3.60,2.36,1.87,2.06,2.86
80543,ICE,Male,2011,4.38,4.37,4.20,4.50,4.03,2.86
79602,ICE,Male,2012,3.35,3.87,3.38,2.76,3.50,2.50
48899,ICE,Female,2011,4.14,4.09,3.96,4.07,3.84,3.68
39537,ICE,Male,2011,4.76,4.70,4.49,4.98,4.38,3.88
34286,ICE,Male,2011,3.39,3.54,3.43,3.02,3.25,1.88
92952,ICE,Female,2011,3.53,3.26,3.25,3.27,3.69,3.04
29202,ICE,Male,2011,3.54,3.61,3.51,2.92,3.56,2.19
58085,ICE,Male,2012,2.27,3.57,2.18,1.83,2.00,3.05
83271,ICE,Male,2011,2.64,3.57,2.48,1.90,2.81,2.42
43653,ICE,Male,2012,3.09,3.32,3.04,2.82,3.48,2.97
45655,ICE,Female,2012,3.54,3.43,3.16,3.49,4.00,3.59
61821,ICE,Male,2012,3.39,3.30,2.62,3.21,3.97,2.42
37023,ICE,Female,2012,3.07,3.32,2.24,2.85,3.55,2.97
49291,ICE,Male,2012,2.61,2.81,2.48,2.55,2.56,3.44
65300,ICE,Male,2012,2.86,3.51,2.76,2.46,2.69,3.44
60066,ICE,Male,2012,3.07,3.51,2.24,3.00,3.50,2.36
73966,ICE,Male,2012,4.03,4.45,3.51,3.68,4.28,3.26
96387,ICE,Female,2012,3.15,3.30,2.44,3.37,3.66,3.39
84012,ICE,Male,2012,2.96,3.68,3.15,2.24,2.52,2.60
27206,ICE,Female,2012,3.87,4.06,3.29,3.87,4.10,4.38
80630,ICE,Male,2012,3.99,4.34,3.53,3.45,4.38,4.22
42154,ICE,Male,2012,3.73,3.55,3.35,3.83,4.14,3.00
67486,ICE,Female,2012,4.50,4.55,4.14,4.62,4.55,2.50
53260,ICE,Male,2012,3.30,3.40,3.06,3.79,3.43,3.06
37130,ICE,Female,2012,2.49,2.32,2.21,2.40,2.25,3.59
93730,ICE,Male,2012,2.83,2.85,2.56,2.68,2.48,3.13
56144,ICE,Male,2012,4.13,4.06,3.78,4.11,4.31,3.66
54537,ICE,Female,2012,3.88,3.85,3.78,3.84,4.03,3.21
34433,ICE,Male,2013,3.69,4.04,3.65,3.55,3.59,3.13
93913,ICE,Male,2012,3.73,4.11,3.06,3.72,3.86,2.59
30011,ICE,Female,2012,3.33,2.89,2.67,3.26,3.91,2.97
62740,ICE,Male,2012,3.27,3.64,3.06,2.57,3.79,3.47
43234,ICE,Female,2012,2.51,3.06,2.28,2.07,2.39,3.02
34835,ICE,Male,2012,3.84,4.02,3.59,3.91,3.79,2.68
58088,ICE,Female,2012,3.56,3.68,3.08,3.49,3.76,2.81
54737,ICE,Female,2012,3.11,3.49,2.40,2.74,3.39,2.50
97478,ICE,Male,2012,2.96,3.57,3.00,2.51,2.47,2.23
30676,ICE,Male,2012,4.34,4.57,3.94,4.32,4.21,4.17
80483,ICE,Female,2013,4.68,4.55,4.59,4.74,4.72,3.91
84956,ICE,Female,2012,3.80,3.87,3.31,3.73,4.10,3.13
89794,ICE,Female,2012,3.39,3.34,2.83,3.41,3.45,3.54
51607,ICE,Female,2012,3.16,2.74,2.72,3.06,3.52,3.30
62106,ICE,Female,2012,3.53,3.57,3.10,3.40,3.76,2.86
26673,ICE,Female,2012,3.97,3.98,3.75,3.87,4.28,2.58
31758,ICE,Female,2011,4.12,4.30,3.85,3.88,4.14,3.83
52588,ICE,Male,2012,4.22,4.26,3.78,4.24,4.31,3.83
66972,ICE,Female,2012,3.88,3.51,3.28,3.77,4.55,3.19
46084,ICE,Female,2012,3.27,3.28,2.69,3.27,3.62,3.23
34277,ICE,Male,2012,4.62,4.51,4.45,4.72,4.83,4.24
90949,ICE,Female,2012,3.38,3.72,2.66,3.09,3.13,2.99
47606,ICE,Male,2012,3.69,4.55,3.53,3.51,3.10,3.20
44875,ICE,Male,2012,3.73,4.11,3.13,3.70,4.31,2.77
24229,ICE,Female,2012,3.58,3.47,3.29,3.38,3.14,3.44
33353,ICE,Female,2012,2.57,3.38,2.17,1.83,2.67,2.89
45460,ICE,Female,2012,3.40,3.47,2.90,3.04,3.59,3.47
93512,ICE,Male,2013,3.43,3.51,2.85,3.57,3.68,3.36
71216,ICE,Female,2012,3.37,3.26,2.70,3.15,3.97,3.05
88506,ICE,Female,2012,4.30,4.60,4.02,4.53,3.76,4.30
70379,ICE,Female,2012,3.55,3.74,3.04,2.96,4.00,4.03
83558,ICE,Female,2012,2.90,3.47,2.62,2.42,2.69,2.58
38399,ICE,Male,2013,2.93,3.40,3.05,2.39,2.47,3.48
75820,ICE,Male,2013,2.40,2.76,2.47,1.78,2.52,2.19
85488,ICE,Male,2013,3.52,4.29,3.25,2.83,3.81,4.38
45496,ICE,Male,2013,4.51,4.80,4.55,4.38,4.27,4.03
28806,ICE,Female,2013,3.70,4.00,3.23,3.74,3.69,3.54
33046,ICE,Female,2013,3.50,3.42,3.35,3.32,3.72,2.89
65731,ICE,Male,2013,4.34,4.62,4.10,4.23,4.55,3.44
83425,ICE,Female,2013,4.01,4.20,3.48,3.62,4.41,3.96
92915,ICE,Female,2013,4.71,4.62,4.59,4.70,4.83,3.61
69812,ICE,Male,2013,2.91,4.16,2.87,2.53,2.70,2.71
73466,ICE,Male,2013,3.27,3.49,3.18,2.92,3.14,2.39
74146,ICE,Female,2013,2.90,3.87,2.39,2.42,3.26,3.83
64727,ICE,Female,2013,3.61,3.80,3.02,3.34,4.07,3.54
63544,ICE,Male,2013,2.90,3.93,2.73,2.29,3.61,2.36
52369,ICE,Male,2013,3.49,3.73,3.19,3.35,3.73,2.84
41905,ICE,Female,2013,3.77,4.36,3.14,3.48,3.97,2.58
88515,ICE,Male,2013,3.32,4.16,3.20,2.45,3.10,2.68
94971,ICE,Male,2013,4.60,4.78,4.49,4.45,4.62,3.20
63497,ICE,Male,2013,3.46,3.80,3.17,3.02,3.54,2.73
94696,ICE,Male,2013,3.51,4.24,3.22,3.00,3.50,3.59
35225,ICE,Male,2013,3.55,4.13,3.35,2.96,3.10,3.91
32323,ICE,Male,2014,2.17,3.42,2.24,1.64,2.22,2.81
79238,ICE,Male,2013,3.75,4.27,3.41,3.37,4.08,2.42
42070,ICE,Male,2014,3.81,4.49,2.51,3.53,3.42,3.25
26100,ICE,Male,2013,3.85,4.00,3.54,3.72,3.90,3.44
35135,ICE,Female,2013,4.89,4.96,4.88,4.81,4.93,3.61
61469,ICE,Male,2013,4.45,4.07,4.12,4.68,4.90,4.03
27261,ICE,Male,2013,3.29,4.13,3.29,2.91,2.72,3.82
63128,ICE,Male,2013,3.75,4.36,3.59,3.57,3.52,3.89
44444,ICE,Male,2013,3.97,4.40,4.10,3.31,3.79,2.85
79542,ICE,Female,2014,2.00,2.56,2.21,1.62,1.84,2.42
77497,ICE,Male,2013,3.11,4.02,2.96,1.98,3.46,3.75
95380,ICE,Male,2014,3.29,3.98,2.94,2.97,2.75,2.89
86064,ICE,Male,2013,4.25,4.78,4.16,4.11,3.52,2.97
71980,ICE,Male,2013,4.27,4.42,3.96,4.00,4.14,4.19
57417,ICE,Male,2013,3.74,3.33,3.44,3.68,4.07,2.83
31193,ICE,Male,2013,4.11,4.53,3.98,4.36,3.38,3.65
97537,ICE,Male,2013,3.51,3.91,3.15,3.10,3.16,4.03
88955,ICE,Male,2013,2.70,3.69,2.47,1.89,2.88,2.64
81024,ICE,Female,2013,3.59,3.80,3.04,3.62,3.69,2.57
31295,ICE,Male,2013,2.82,3.93,2.80,1.81,2.57,3.75
97563,ICE,Female,2013,3.77,3.87,3.29,3.40,4.12,3.38
33541,ICE,Female,2013,3.71,4.07,3.51,3.24,3.97,3.96
47130,ICE,Male,2013,3.46,4.29,3.29,2.83,3.58,3.67
55241,ICE,Female,2013,3.13,4.07,2.41,3.02,3.30,3.33
56553,ICE,Female,2013,3.13,3.42,2.72,3.07,3.28,2.32
47689,ICE,Male,2013,3.19,3.49,2.89,3.49,3.38,3.19
66978,ICE,Female,2013,3.01,3.49,2.59,2.59,3.40,2.71
56619,ICE,Male,2013,3.00,3.49,3.06,2.43,2.38,3.40
44033,ICE,Female,2013,2.68,3.20,2.26,1.61,2.95,2.46
87318,ICE,Male,2013,2.70,4.13,2.51,2.29,2.15,3.39
83500,ICE,Male,2013,2.30,3.98,2.66,1.74,1.51,3.33
47682,ICE,Male,2013,4.23,4.42,4.16,3.94,4.45,3.75
68487,ICE,Male,2013,4.12,4.44,4.10,3.60,3.86,3.89
93868,ICE,Male,2013,2.64,3.33,2.57,2.02,2.30,3.91
84229,ICE,Male,2013,3.76,3.96,3.47,3.62,4.03,3.26
24173,ICE,Female,2013,3.94,4.24,3.76,3.69,4.31,3.66
64334,ICE,Female,2013,4.55,4.42,4.31,4.47,4.76,3.98
84071,ICE,Male,2013,2.65,3.20,3.18,2.08,2.37,3.05
56646,ICE,Female,2014,3.30,3.53,2.67,3.30,3.33,2.68
46820,ICE,Female,2014,3.70,4.09,3.18,4.08,3.41,3.19
59601,ICE,Male,2014,3.86,3.84,3.35,3.94,3.76,2.83
58964,ICE,Male,2014,3.76,3.80,3.07,3.73,3.90,3.52
74548,ICE,Male,2014,3.31,3.76,2.48,3.74,2.72,3.20
38636,ICE,Male,2014,3.19,3.20,2.61,3.35,3.20,2.50
55853,ICE,Male,2014,3.71,3.78,3.29,3.86,3.55,2.22
27056,ICE,Male,2014,3.13,3.76,2.60,2.88,3.57,3.33
45825,ICE,Male,2014,3.62,3.80,2.91,3.84,3.63,2.27
84735,ICE,Male,2014,4.05,4.56,3.47,4.16,3.66,3.61
80342,ICE,Female,2014,4.33,4.42,3.65,4.53,4.45,3.75
40390,ICE,Male,2014,3.61,4.47,3.37,3.57,2.93,3.47
36423,ICE,Male,2014,3.98,3.73,3.17,4.17,4.38,3.13
31838,ICE,Female,2014,4.19,4.38,4.00,4.51,3.48,3.75
48913,ICE,Female,2014,3.24,3.20,2.63,3.48,3.33,2.89
55203,ICE,Male,2014,4.14,4.24,3.49,4.38,4.03,2.29
24814,ICE,Male,2014,3.11,3.02,2.15,3.02,3.35,2.29
64824,ICE,Female,2014,4.48,4.49,4.00,4.60,4.52,3.06
35053,ICE,Male,2014,3.34,3.51,2.36,3.63,3.33,1.88
77001,ICE,Female,2014,4.50,4.31,4.08,4.60,4.55,3.44
55338,ICE,Male,2014,4.26,4.11,3.48,4.62,4.62,3.33
86692,ICE,Female,2014,4.12,4.02,3.47,4.32,4.31,2.85
48136,ICE,Female,2014,4.38,4.56,3.69,4.45,4.59,3.96
44315,ICE,Male,2014,3.71,3.91,3.20,4.11,3.62,3.33
78311,ICE,Male,2014,3.57,3.22,3.04,3.83,3.97,3.75
40295,ICE,Male,2014,3.17,3.02,2.63,3.06,3.83,2.50
39342,ICE,Male,2014,3.79,3.96,3.30,3.85,4.07,1.74
24161,ICE,Female,2014,3.60,3.24,2.62,4.22,3.76,2.85
46660,ICE,Female,2014,4.67,4.67,4.35,4.72,4.76,3.05
28210,ICE,Male,2014,3.45,3.64,2.72,3.75,3.42,3.28
80315,ICE,Female,2014,4.04,4.07,3.45,4.30,4.03,2.57
29396,ICE,Female,2014,3.98,3.84,3.31,4.31,4.07,4.17
60157,ICE,Female,2014,4.47,4.56,4.08,4.62,4.17,2.74
56939,ICE,Female,2014,3.80,4.00,2.98,4.11,3.59,3.40
58521,ICE,Female,2014,3.66,3.84,2.93,4.32,3.03,2.36
29054,ICE,Male,2014,3.14,2.60,2.67,3.17,3.58,2.08
90625,ICE,Female,2014,4.53,4.18,4.16,4.79,4.66,2.19
73496,ICE,Female,2014,3.26,3.20,2.45,3.38,3.66,2.38
71376,ICE,Male,2014,4.04,3.96,3.18,4.34,4.21,3.20
60815,ICE,Male,2014,3.69,4.07,3.06,3.77,3.59,2.99
43278,ICE,Male,2014,4.59,4.73,4.08,4.87,4.45,2.67
38055,ICE,Male,2014,4.62,4.60,4.29,4.66,4.83,4.17
57826,ICE,Female,2014,3.68,3.91,3.23,3.85,3.34,3.33
83224,ICE,Female,2014,3.77,3.91,3.47,3.89,3.72,3.13
30048,ICE,Female,2014,4.54,4.53,3.80,4.72,4.83,3.57
63642,ICE,Male,2014,3.51,3.53,2.64,3.85,3.59,2.62
27254,ICE,Male,2010,2.04,2.70,1.53,1.48,3.04,2.81
82910,ICE,Male,2010,1.94,2.71,1.66,1.23,1.83,2.81
67263,MAT,Male,2011,2.17,2.98,1.95,1.90,1.95,2.50
80379,MAT,Male,2010,4.27,4.23,4.23,4.45,4.26,2.25
46954,MAT,Male,2010,3.06,3.31,2.22,3.86,3.27,3.84
39841,MAT,Male,2013,2.02,2.52,1.47,2.27,1.91,2.50
71666,MAT,Female,2011,4.11,4.02,3.87,3.63,4.24,2.50
81070,MAT,Male,2011,3.71,3.77,3.87,2.89,3.63,3.00
47076,MAT,Male,2011,2.70,2.88,2.96,3.28,2.25,2.50
33022,MAT,Female,2011,3.44,3.54,3.18,2.97,3.50,2.50
38694,MAT,Male,2011,2.84,3.46,2.56,2.40,2.57,2.97
87651,MAT,Male,2012,2.18,2.96,1.67,1.73,2.29,2.08
78979,MAT,Male,2013,2.33,3.00,1.25,2.45,2.69,2.97
73247,MAT,Male,2013,1.93,2.00,1.53,2.14,2.01,2.97
72925,MAT,Male,2011,3.02,3.33,2.76,2.19,3.18,2.29
92465,MAT,Female,2011,4.36,3.98,4.29,3.91,4.57,2.40
44729,MAT,Female,2011,4.75,4.67,4.60,4.09,4.86,4.13
82702,MAT,Male,2011,3.57,3.79,3.16,3.07,4.00,3.13
32855,MAT,Male,2012,2.14,2.69,1.90,2.29,1.99,2.03
76142,MAT,Female,2011,4.65,4.33,4.69,3.97,4.86,2.71
83399,MAT,Male,2011,2.94,3.04,3.06,2.29,2.84,4.11
53087,MAT,Female,2011,3.26,3.02,2.80,3.08,3.50,2.15
45615,MAT,Male,2011,3.56,3.60,3.70,3.11,3.30,3.04
60940,MAT,Male,2013,1.91,2.58,1.21,2.12,1.96,2.41
74396,MAT,Male,2012,2.91,2.85,3.24,2.38,2.80,2.55
92677,MAT,Male,2012,3.29,3.22,3.50,3.21,2.92,2.19
50537,MAT,Female,2012,3.48,2.74,3.53,4.00,3.40,2.58
93068,MAT,Female,2012,4.16,4.07,4.18,4.34,3.86,3.52
36724,MAT,Male,2012,3.04,2.70,2.67,3.00,3.64,2.86
66836,MAT,Male,2013,2.90,2.83,2.76,3.38,3.04,2.42
40763,MAT,Male,2012,3.33,3.93,3.33,2.90,3.09,2.05
78587,MAT,Male,2012,3.13,3.33,2.78,2.86,3.06,4.38
96162,MAT,Female,2012,3.90,3.52,4.13,4.28,3.59,2.29
28267,MAT,Female,2012,4.03,3.52,3.70,4.34,4.20,2.41
64558,MAT,Female,2013,2.41,1.72,2.42,2.69,2.67,2.71
68973,MAT,Male,2013,2.52,2.70,2.76,2.39,2.29,3.48
60374,MAT,Female,2012,3.34,2.98,3.71,3.52,3.22,1.88
96188,MAT,Female,2012,3.55,3.52,3.54,3.79,3.25,2.95
63122,MAT,Female,2012,4.73,4.61,4.62,4.83,4.61,2.81
83261,MAT,Female,2012,4.80,4.61,4.89,4.86,4.57,3.91
49125,MAT,Female,2012,3.43,3.52,3.39,3.21,3.50,2.58
71129,MAT,Male,2012,3.13,2.70,2.68,3.28,3.70,2.50
27207,MAT,Female,2012,4.53,4.17,4.76,4.59,4.35,2.71
64420,MAT,Male,2012,2.95,3.26,2.09,2.94,3.36,2.73
92271,MAT,Female,2012,3.08,3.22,3.02,2.45,3.35,2.08
54888,MAT,Male,2012,3.56,4.07,3.47,3.21,3.04,3.26
81767,MAT,Male,2013,2.24,2.72,2.10,2.69,1.84,2.08
58987,MAT,Male,2013,3.52,2.98,3.28,4.21,4.14,3.13
34056,MAT,Female,2013,4.18,3.89,4.24,4.41,4.28,3.33
87360,MAT,Female,2013,3.82,3.74,3.69,3.97,3.93,2.81
49192,MAT,Male,2013,2.97,2.61,2.87,3.56,3.19,2.14
70456,MAT,Male,2013,2.61,2.50,2.94,3.56,1.97,2.43
50160,MAT,Male,2013,4.15,4.17,4.07,4.48,4.02,2.68
56811,MAT,Male,2013,3.84,3.78,3.69,4.41,3.67,4.10
29846,MAT,Female,2013,3.43,2.67,3.33,4.03,3.93,2.86
54032,MAT,Female,2013,4.10,3.65,4.13,4.33,4.40,1.95
93468,MAT,Female,2013,4.27,4.11,4.04,4.45,4.60,3.89
27335,MAT,Female,2013,3.62,3.09,3.80,4.10,3.87,2.50
68034,MAT,Male,2014,2.90,2.39,2.77,3.84,2.92,2.50
47348,MAT,Female,2014,4.32,4.33,4.39,4.31,4.24,2.41
76946,MAT,Female,2014,4.62,4.26,4.80,4.69,4.74,3.33
51947,MAT,Female,2014,3.05,3.11,3.13,3.29,2.78,2.19
35186,MAT,Male,2014,3.66,3.89,3.36,3.74,3.65,4.31
93363,MCE,Male,2010,1.99,2.29,2.22,2.02,1.92,2.32
36763,MCE,Male,2011,2.37,2.93,2.27,1.87,1.76,2.97
36258,MCE,Male,2010,3.78,3.38,4.16,3.75,3.63,3.75
90863,MCE,Male,2010,4.41,4.43,4.54,4.48,4.33,2.99
72386,MCE,Male,2010,4.58,4.82,4.74,4.13,4.53,4.06
73759,MCE,Male,2010,3.66,4.20,4.02,3.25,3.33,3.13
36172,MCE,Male,2011,3.15,4.28,4.18,2.83,2.63,3.83
90457,MCE,Male,2010,2.93,3.20,2.36,2.56,3.13,3.83
50998,MCE,Male,2010,2.46,2.63,2.50,2.05,2.42,2.29
70911,MCE,Male,2010,3.14,3.73,3.66,2.23,2.90,3.36
57022,MCE,Female,2010,4.03,3.93,4.26,4.11,3.57,2.19
47510,MCE,Male,2010,3.99,4.18,4.30,3.60,3.60,4.20
54219,MCE,Female,2010,3.68,3.53,3.54,3.31,3.80,2.66
26219,MCE,Male,2010,4.26,4.29,4.10,4.38,4.27,3.06
61197,MCE,Male,2010,4.65,4.78,4.76,4.40,4.60,3.91
90800,MCE,Female,2010,4.27,4.58,4.22,3.96,3.83,3.98
49781,MCE,Male,2011,2.01,2.70,1.94,1.31,1.64,3.48
96389,MCE,Male,2010,3.16,3.60,3.62,2.31,2.89,3.13
75258,MCE,Male,2010,2.90,3.36,2.72,2.66,3.03,3.84
79962,MCE,Male,2010,3.96,3.85,3.86,3.84,4.09,4.03
29042,MCE,Male,2010,3.75,4.04,4.10,3.11,3.60,2.79
75716,MCE,Male,2011,2.94,4.00,3.76,1.69,2.71,3.20
44733,MCE,Male,2012,2.53,3.09,1.55,1.63,3.52,3.40
50034,MCE,Male,2011,3.38,3.56,3.16,2.46,3.80,3.89
96421,MCE,Male,2012,2.02,2.95,2.14,1.78,1.25,2.60
57063,MCE,Male,2011,2.64,2.80,2.20,1.76,2.66,3.30
58932,MCE,Male,2010,3.54,3.38,3.40,3.20,3.87,4.29
28882,MCE,Male,2011,2.31,2.90,2.36,1.87,2.33,2.95
36304,MCE,Male,2010,4.10,3.89,4.34,3.80,4.07,3.13
67597,MCE,Male,2011,2.74,3.60,2.80,1.84,2.00,3.89
73861,MCE,Male,2010,3.78,4.42,4.26,3.88,3.17,3.75
86989,MCE,Male,2012,2.12,3.00,2.61,1.48,1.50,2.32
81586,MCE,Male,2010,2.69,3.58,3.16,1.44,2.48,2.81
59917,MCE,Male,2010,3.56,3.71,3.40,3.08,3.37,3.13
68071,MCE,Male,2010,3.93,3.58,4.14,3.96,3.83,3.13
81617,MCE,Male,2011,2.45,2.20,2.42,2.21,2.69,2.00
31850,MCE,Male,2010,3.68,2.98,3.65,3.88,3.87,3.66
53713,MCE,Female,2010,4.12,4.04,4.54,4.16,4.16,2.89
41569,MCE,Male,2011,4.37,4.45,4.60,4.02,4.30,3.39
82846,MCE,Male,2011,4.30,4.51,3.90,4.43,4.27,3.75
62393,MCE,Female,2011,2.65,3.18,2.36,1.74,3.07,2.00
24699,MCE,Male,2013,2.31,3.17,2.83,3.32,3.40,2.50
85344,MCE,Male,2011,2.48,2.80,2.34,2.44,2.16,3.36
52014,MCE,Male,2011,3.36,3.27,3.41,2.61,3.53,2.14
82074,MCE,Male,2011,4.84,4.62,4.65,4.96,4.97,3.57
39387,MCE,Male,2011,4.88,4.69,4.87,4.98,4.87,3.98
80803,MCE,Male,2011,3.05,4.29,3.44,2.19,2.47,2.29
72218,MCE,Male,2011,4.20,4.31,4.15,4.00,4.50,3.13
79799,MCE,Male,2013,2.66,4.24,3.71,2.25,2.13,3.33
30490,MCE,Male,2012,3.27,3.87,2.89,2.77,3.87,3.20
75445,MCE,Male,2012,3.89,4.15,3.63,3.51,4.13,3.39
31459,MCE,Male,2012,4.52,4.70,3.98,4.61,4.79,4.22
64729,MCE,Male,2012,3.22,3.34,2.91,2.44,3.58,3.44
74915,MCE,Male,2012,2.57,3.43,2.09,1.75,3.52,2.81
32255,MCE,Male,2013,2.58,3.76,2.22,1.59,1.94,2.68
73153,MCE,Male,2012,3.35,3.85,3.29,3.09,3.69,3.33
74777,MCE,Male,2012,4.45,4.43,4.22,4.26,4.83,4.03
52119,MCE,Male,2012,4.52,4.81,4.31,4.24,4.76,3.59
34617,MCE,Male,2012,4.60,4.60,4.61,4.43,4.90,2.86
82483,MCE,Male,2012,3.98,4.00,3.62,3.67,4.55,3.30
35130,MCE,Male,2012,3.79,4.13,3.86,3.52,3.79,3.04
37950,MCE,Male,2012,3.92,3.66,4.06,3.63,3.94,3.98
48847,MCE,Male,2012,2.34,3.11,2.48,1.40,2.61,2.50
83474,MCE,Male,2012,3.01,3.23,2.56,2.75,3.23,2.86
40127,MCE,Male,2012,4.33,4.17,4.35,4.37,4.55,4.06
64137,MCE,Male,2012,3.80,4.40,3.51,3.35,4.03,3.84
68933,MCE,Male,2012,3.31,3.89,3.43,2.39,3.67,2.59
74691,MCE,Male,2012,4.04,4.02,3.69,4.10,4.28,3.28
96257,MCE,Male,2013,2.66,3.29,2.18,2.41,2.31,2.34
59940,MCE,Male,2013,2.89,2.93,2.69,2.37,2.60,3.52
32795,MCE,Male,2012,2.98,2.98,2.93,2.53,3.77,3.82
70066,MCE,Female,2012,3.99,4.23,3.73,3.67,4.16,3.93
94973,MCE,Male,2012,3.25,3.68,3.06,2.79,3.87,3.91
54126,MCE,Male,2013,3.53,3.24,3.25,3.30,3.52,3.48
62060,MCE,Male,2012,3.14,3.36,2.45,2.73,4.19,3.33
47008,MCE,Male,2012,3.27,3.98,2.73,2.94,3.97,2.66
75253,MCE,Male,2012,3.42,4.00,3.49,2.50,3.59,3.66
45334,MCE,Male,2012,2.95,3.15,2.93,2.00,3.90,1.88
57466,MCE,Male,2014,2.77,3.78,2.66,1.80,1.97,3.54
85741,MCE,Male,2012,3.62,3.98,2.92,3.00,4.28,2.60
86417,MCE,Male,2012,2.85,3.09,2.62,2.12,3.35,3.67
81665,MCE,Male,2012,2.89,3.74,2.50,2.03,3.61,2.78
55299,MCE,Male,2012,3.31,3.43,3.24,2.93,3.66,4.06
60004,MCE,Female,2012,4.52,4.81,4.37,4.44,4.52,4.38
91729,MCE,Male,2012,2.99,2.98,2.97,2.59,3.45,2.42
47281,MCE,Male,2012,2.72,3.87,2.86,1.80,3.13,3.61
95496,MCE,Male,2012,3.66,3.57,3.59,3.39,3.86,3.75
61658,MCE,Female,2012,4.30,4.87,4.24,4.11,4.24,3.48
97392,MCE,Male,2013,2.28,3.22,2.18,1.74,2.42,2.50
41788,MCE,Male,2012,3.74,4.09,3.65,3.13,4.00,3.39
50224,MCE,Male,2013,2.91,3.69,2.06,2.69,2.71,3.23
83086,MCE,Male,2012,3.07,4.13,2.58,2.76,3.45,3.44
95437,MCE,Male,2012,3.87,3.21,3.69,3.67,4.38,2.85
79018,MCE,Male,2012,3.95,4.49,3.55,4.08,4.03,3.57
51978,MCE,Male,2013,2.58,3.07,2.29,2.28,3.30,3.44
73810,MCE,Male,2012,3.00,3.32,3.00,2.54,3.59,3.59
26245,MCE,Male,2012,3.89,4.28,3.76,3.61,3.83,3.06
29021,MCE,Male,2012,4.31,4.68,4.45,4.07,4.17,3.52
64870,MCE,Male,2013,2.61,2.47,2.19,2.13,2.50,2.50
72338,MCE,Male,2012,2.94,3.72,2.48,2.88,2.75,2.95
50580,MCE,Female,2012,4.57,4.57,4.61,4.52,4.55,4.06
83941,MCE,Male,2012,3.76,3.98,3.44,3.46,4.28,2.85
92145,MCE,Male,2012,3.18,3.81,2.65,2.92,3.94,2.34
29980,MCE,Male,2013,4.56,4.69,4.24,4.39,4.58,2.99
45275,MCE,Male,2013,3.20,4.07,2.70,2.71,2.77,3.28
43706,MCE,Female,2013,3.79,3.93,3.35,3.69,4.00,4.30
67891,MCE,Male,2013,3.95,4.67,3.82,3.37,3.65,3.30
61995,MCE,Male,2013,4.36,4.62,4.10,4.00,4.39,2.97
41613,MCE,Male,2013,3.37,3.27,3.37,2.80,3.29,4.20
71735,MCE,Male,2013,4.59,4.76,4.65,4.22,4.55,4.22
59785,MCE,Male,2013,3.37,3.84,3.20,2.84,3.09,3.19
50803,MCE,Male,2013,3.18,4.11,2.89,2.51,2.90,3.13
46885,MCE,Male,2013,3.69,4.02,3.41,3.38,3.90,3.13
86399,MCE,Male,2013,4.67,4.82,4.57,4.50,4.48,3.68
62752,MCE,Male,2013,2.94,3.62,2.98,1.97,2.51,3.13
85246,MCE,Female,2013,4.07,3.93,3.43,4.07,4.23,3.83
48945,MCE,Male,2013,3.54,3.96,2.98,3.04,3.71,3.44
64138,MCE,Male,2013,3.47,4.18,3.15,2.96,3.03,2.71
80169,MCE,Male,2013,3.95,4.33,3.26,3.96,3.77,3.83
43655,MCE,Male,2013,3.45,4.13,3.21,2.64,3.31,2.50
37234,MCE,Male,2013,3.03,3.91,3.12,2.56,2.30,3.26
